SEGMENTID,the_geom,COMPLEXID,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
121200,POINT (-73.85072397305889 40.90098007876988),439,X,2,6469,3,2071147,2,05/14/2009 12:00:00 AM +0000,09/12/2017 12:00:00 AM +0000,6,NYPD,20105602,2079685,NYCTA 239 STREET YARD BUILDING
9000637,POINT (-73.7936083796567 40.69507621895399),320,X,1,5612,2,4457481,4,05/14/2009 12:00:00 AM +0000,09/12/2017 12:00:00 AM +0000,5,DoITT,41313018,5143389,S JAMAICA 2 HOUSES CHILD CTR
89385,POINT (-73.84935368480184 40.901124154008755),439,G,2,13399,3,0,2,05/14/2009 12:00:00 AM +0000,09/12/2017 12:00:00 AM +0000,6,OTHER,20105601,0,NYCTA 239 STREET YARD
33892,POINT (-73.9856960987151 40.74441892769398),0,,2,16326,4,1080775,1,05/14/2009 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,7,EMS,,5148236,CARLTON HOTEL
229670,POINT (-73.94206427893982 40.7851749148098),0,,2,9773,15,1052998,1,05/14/2009 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,DOE,,5129162,SUCCESS ACADEMY HARLEM 3 LOWER
39837,POINT (-73.93799939655116 40.59350519028447),0,,2,11707,2,3203617,3,05/14/2009 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,DOE,,3257147,SHELLBANK-IS 14
166200,POINT (-73.94449203194202 40.795839010970745),0,,1,1004847,1,1081346,1,05/16/2011 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,DOE,,5128769,MOSAIC PREPARATORY ACADEMY
33173,POINT (-73.98130946043446 40.738316724690904),0,N,1,1009686,12,1087220,1,12/27/2011 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,DOE,10000501,1021814,ASL & ENGLISH HIGH SCHOOL
166556,POINT (-73.94561200633648 40.80678847238272),0,,1,1023664,1,1053438,1,12/10/2013 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,DOE,,1043167,HARLEM VILLAGE ACADEMIES WEST ELEMENTARY SCHOOL
107102,POINT (-73.89722275147686 40.82338903458815),0,,1,1024107,3,2120143,2,01/07/2014 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,DOE,,2010379,BRONX LIGHTHOUSE COLLEGE PREP ACADEMY
72666,POINT (-73.92092591132788 40.86895281512628),0,,1,1025291,3,1077394,1,09/30/2014 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,DOE,,1058724,INWOOD ACADEMY FOR LEADERSHIP CHARTER HIGH SCHOOL
111272,POINT (-73.91914995151275 40.86231238078554),0,,2,1026373,5,1081902,1,06/10/2015 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,OTHER,,1057920,INWOOD ACADEMY FOR LEADERSHIP CHARTER MIDDLE SCHOOL
166200,POINT (-73.94456129995369 40.79587951197681),0,N,1,1026492,1,1081346,1,06/29/2015 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,2,OTHER,10030501,5128769,SUCCESS ACADEMY HARLEM 3 UPPER
22827,POINT (-73.9835247287966 40.687388478653084),0,,1,11489,11,3378521,3,05/14/2009 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,2,DOE,,3001110,PS 369
35979,POINT (-73.97489673724714 40.75797398489877),0,N,2,2420,4,1035462,1,05/14/2009 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,7,NYPD,11150501,0,THE NEW YORK PALACE HOTEL
168166,POINT (-73.8810266237701 40.64622660890802),0,,1,18676,2,3098295,3,05/14/2009 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,2,DOE,,9209486,IS 364
287635,POINT (-73.93347648860495 40.79928223899124),0,,1,1004885,12,1054786,1,05/17/2011 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,2,DOE,,1045199,HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL
82599,POINT (-73.8439803300541 40.72566301189205),0,,1,1012213,9,4052265,4,03/30/2012 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,2,DOE,,5172988,ACADEMY FOR EXCELLENCE THROUGH THE ARTS
31322,POINT (-73.94512651519393 40.69913370534974),0,,1,1028073,2,3048352,3,07/06/2016 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,2,DOE,,5131989,BEGINNING WITH CHILDREN MIDDLE SCHOOL
298543,POINT (-73.92962418391224 40.77670541690113),0,,,8813,5,0,1,05/14/2009 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,12,NOAA,,0,POT COVE
46486,POINT (-73.8977263933552 40.63499923424928),0,N,2,11220,1,3232559,3,05/14/2009 12:00:00 AM +0000,07/05/2016 12:00:00 AM +0000,2,DOE,30048501,5131791,PS 115
166442,POINT (-73.95200226277697 40.80610189115591),0,,1,11908,13,1058447,1,05/14/2009 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,1048985,MID MANH ADLT TRNG
78824,POINT (-73.88943920534496 40.846321356074924),0,,,5247,6,2012620,2,05/14/2009 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,5,EMS,,0,YOUTH EMPLY PRGM
73222,POINT (-73.91485368613276 40.88529431630461),0,,2,10749,14,2085773,2,05/14/2009 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,2098812,WHITEHALL ANNEX
78059,POINT (-73.8739984228125 40.82492141579132),0,,1,13427,2,2087014,2,05/14/2009 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,5130589,PS 123 KIERAN
37822,POINT (-73.9513414838503 40.792273043012536),0,,1,1009525,1,1051497,1,12/13/2011 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,5128856,CENTRAL PARK EAST 2 ELEMENTARY SCHOOL
47534,POINT (-73.89522235494658 40.66700674831921),0,,2,1012744,13,3084440,3,04/20/2012 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,3113875,THOMAS JEFFERSON HIGH SCHOOL COMPLEX
31041,POINT (-73.95321365757029 40.70386116289962),0,,1,1014852,10,3061064,3,07/19/2012 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,5132070,BEGINNING WITH CHILDREN CHARTER SCHOOL 2 - HEYWARD ST
21410,POINT (-73.98291837666657 40.65650955101898),0,,2,1027377,9,3017307,3,02/17/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,3022226,PRE-K CENTER AT BISHOP FORD SCHOOL SITE
26504,POINT (-73.97825513482779 40.616274862106046),0,,2,1027379,9,3329154,3,02/17/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,3219395,PRE-K CENTER DISTRICT 21
86014,POINT (-73.86519186643974 40.84358841920507),0,,2,1028008,9,2097571,2,06/27/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,2047327,DISTRICT 11 PRE-K CENTER
116894,POINT (-73.82542787090048 40.785777107981815),0,,1,1028010,9,4098778,4,06/27/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,DOE,,109918,DISTRICT 25 PRE-K CENTER
28931,POINT (-73.97662940065977 40.67887353159379),0,,2,1028077,13,3259250,3,07/07/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,2,OTHER,,3024263,PS 77 ANNEX
74248,POINT (-73.89562644947041 40.73776873721657),0,,1,1028090,6,4437393,4,07/08/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,9,OTHER,,63017,SWAMINARAYAN SHUBH SANSKAR SANSTHA HALL
97775,POINT (-73.77756623680557 40.7544495736613),0,,2,1028091,1,4125521,4,07/08/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,9,OTHER,,0,OUR LADY OF LA SALETTE CHURCH BAYSIDE
57392,POINT (-73.79916935078298 40.69577971356491),0,,1,1028092,1,4215714,4,07/08/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,9,OTHER,,240148,EMMANU-EL IN ZION TEMPLE GRACE
75917,POINT (-73.89322720187074 40.745845093255674),0,,1,1028093,6,4030412,4,07/08/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,9,OTHER,,5172743,OM SHAKTI TEMPLE WOODSIDE
91351,POINT (-73.82395899860354 40.768685417110476),0,,1,1028094,1,4108313,4,07/08/2016 12:00:00 AM +0000,07/08/2016 12:00:00 AM +0000,9,OTHER,,121113,ST PAUL CHONG HA SANG RC CHURCH
231619,POINT (-74.00526659632791 40.68715261156324),0,X,1,1002088,7,0,3,08/31/2010 12:00:00 AM +0000,07/07/2016 12:00:00 AM +0000,6,OTHER,31156514,0,PA OF N Y N J PIER 9 B
269888,POINT (-73.9785014896399 40.7642174916887),0,,2,16237,4,1023455,1,05/14/2009 12:00:00 AM +0000,07/11/2016 12:00:00 AM +0000,7,NYPD,,1023249,PARKER MERIDIEN HOTL
81126,POINT (-73.89675298018314 40.90261916250034),0,,1,17081,4,2084656,2,05/14/2009 12:00:00 AM +0000,07/11/2016 12:00:00 AM +0000,7,EMS,,2097548,VAN CORTLANDT MOTEL
79762,POINT (-73.90050752016431 40.85957249840405),0,,2,1010990,2,2013899,2,02/24/2012 12:00:00 AM +0000,07/11/2016 12:00:00 AM +0000,2,DOE,,5130630,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE
79762,POINT (-73.90053476892977 40.85955775706717),0,,2,1010991,2,2013899,2,02/24/2012 12:00:00 AM +0000,07/11/2016 12:00:00 AM +0000,2,DOE,,5130630,EAST FORDHAM ACADEMY FOR THE ARTS
216159,POINT (-74.00140784946308 40.645396442243744),0,,1,1028109,1,3011043,3,07/11/2016 12:00:00 AM +0000,07/11/2016 12:00:00 AM +0000,9,OTHER,,9208103,BROOKLYN BAPTIST CHURCH
149551,POINT (-73.87711908900084 40.66401288567027),0,,2,1028110,4,3097756,3,07/11/2016 12:00:00 AM +0000,07/11/2016 12:00:00 AM +0000,7,OTHER,,5172500,HOTEL BLISS
173025,POINT (-73.94128939859559 40.8087562427792),0,,2,12673,1,1053693,1,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,9,NYPD,,1043463,SHILOH CHURCH CHRS
166615,POINT (-73.94837332221788 40.82659975492106),0,,2,2135,3,1061961,1,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,8,DoITT,,1053969,HAMILTON GRANGE POST OFFICE
146755,POINT (-73.77793279605856 40.67995078747844),0,,1,12123,2,4268334,4,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,5,DoITT,,297573,CCS MONTESSORI CENTER
109821,POINT (-73.98832952550855 40.62802966516603),0,,1,11818,2,3130471,3,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,9,EMS,,3316529,MINIJAN MIR CONGR
44774,POINT (-73.92843121841595 40.710093185208834),0,,1,11842,2,3070567,3,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,7,NYPD,,3091910,WASTE MANAGEMENT OF NY VARICK AV
188143,POINT (-73.94458955245506 40.73514670638074),0,,1,11845,2,3348300,3,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,7,NYPD,,3082879,ALLOCCO RECYCLING
127202,POINT (-74.00947318684905 40.638404257833784),0,,1,3835,1,3015566,3,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,9,DoITT,,3020181,IGLESIA EMMANUEL PIEDRA VIVA IGLESIA CHURCH
173025,POINT (-73.94162479351547 40.80881361588888),0,,2,17390,1,1076429,1,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,9,DoITT,,1043472,CHRIST TEMPLE IN THE VILLAGE OF HARLEM
38886,POINT (-73.9454035252611 40.819175344127665),0,,1,3746,1,1060675,1,05/14/2009 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,9,NYPD,,1052338,GRACE CONGR CHURCH
173025,POINT (-73.94235278949067 40.80913145998385),0,,2,1028148,4,1053688,1,07/15/2016 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,13,DoITT,,1043454,BISHOP HOUSE
9006048,POINT (-73.94286921667029 40.796562778805615),205,X,2,1028149,1,1089901,1,07/15/2016 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,5,OTHER,12350813,0,JOHNSON HOUSES CHILDRENS CENTER
9006050,POINT (-73.94249038260946 40.79668839060723),205,X,2,1028150,7,1087213,1,07/15/2016 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,4,OTHER,12350812,5145860,JOHNSON HOUSES COMMUNITY CENTER
38517,POINT (-73.95403435524949 40.812485200952246),0,,2,1028151,1,1059570,1,07/15/2016 12:00:00 AM +0000,07/15/2016 12:00:00 AM +0000,9,OTHER,,1050607,TABERNACULO DE LA
33015,POINT (-73.99007758329817 40.743270320751506),0,,1,2898,4,1015605,1,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,7,DoITT,,1019013,HERITAGE HOTEL
14563,POINT (-74.07071210350956 40.59296464268451),0,,2,2459,6,5107511,5,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,7,NYPD,,5061963,CRISTAL ROOM
85869,POINT (-73.86943812472944 40.84429824016981),0,,1,14975,2,2098274,2,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,5,DoITT,,2046506,VILLAGE DAY CARE
171770,POINT (-73.73721295422256 40.6757918633232),0,,1,15485,3,4279497,4,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,5,DoITT,,310172,LAURELTON-ROSEDALE SENIOR CENTER
38912,POINT (-73.94598662386535 40.8243308438986),0,,1,17109,3,1060948,1,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,5,DoITT,,1052692,HAMILTON GRANGE SENIOR CENTER
149801,POINT (-74.16284248009777 40.60508685037905),0,,2,15582,1,5107357,5,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,9,EMS,,5045763,WILLOWBROOK PARK BAPT CH
171274,POINT (-73.75191489100108 40.60546544361449),0,,2,5518,2,4297966,4,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,5,DoITT,,331068,MISS DS PLAYGROUP DAY CARE
4400,POINT (-74.1691819060827 40.559515012538235),0,,1,2868,1,5073737,5,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,7,NYPD,,5094065,GREENRIDGE SHOPPING PLZ
38912,POINT (-73.94605098094725 40.824354258897195),0,,1,3786,1,1060948,1,05/14/2009 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,9,NYPD,,1052692,CONVENT AVE BAPTIST CHURCH
171770,POINT (-73.73730826033787 40.67562946657596),0,,1,1028168,1,4279497,4,07/18/2016 12:00:00 AM +0000,07/18/2016 12:00:00 AM +0000,9,OTHER,,310172,ST LUKE CATHEDRAL
165343,POINT (-73.97819183548057 40.74969162496382),0,,2,16598,4,1019164,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,7,NYPD,,1021518,TUSCANY HOTL
21433,POINT (-73.98202547584134 40.63760579106663),0,,1,1025785,16,3125790,3,01/26/2015 12:00:00 AM +0000,01/26/2015 12:00:00 AM +0000,2,OTHER,,3166466,GAN YISROEL SCHOOL (GIRLS)
21201,POINT (-73.99450070727545 40.64172969303553),0,,2,1025788,4,3136067,3,01/26/2015 12:00:00 AM +0000,01/26/2015 12:00:00 AM +0000,2,OTHER,,3177978,SHEMA KOLAINU HEAR OUR VOICES SCHOOL
156694,POINT (-73.76030991549267 40.73317051086143),0,,2,1025789,4,4164607,4,01/26/2015 12:00:00 AM +0000,01/26/2015 12:00:00 AM +0000,2,OTHER,,181220,YESHIVA ACADEMY OF SOUTH QUEENS
87214,POINT (-73.83914016777989 40.83995959024121),0,,2,1023986,3,2074045,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131072,PELHAM LAB HIGH SCHOOL
72167,POINT (-73.9111226451475 40.83988430356057),0,,2,1024004,12,2007806,2,12/27/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2014383,NEW DIRECTIONS SECONDARY SCHOOL
81238,POINT (-73.88728670423248 40.88144625526709),0,,1,1024024,3,2095215,2,12/27/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5130569,WORLD VIEW HIGH SCHOOL
81238,POINT (-73.88721860486247 40.88127750432679),0,,1,1024025,3,2095215,2,12/27/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5130569,BRONX COLLABORATIVE HIGH SCHOOL
164247,POINT (-73.99526122323209 40.717064264460035),0,,2,1024044,4,1082490,1,12/30/2013 12:00:00 AM +0000,12/30/2013 12:00:00 AM +0000,7,OTHER,,1004505,WYNDHAM GARDEN HOTEL CHINATOWN
38525,POINT (-73.95562320996841 40.81482378487257),0,,1,1024045,11,0,1,12/30/2013 12:00:00 AM +0000,12/30/2013 12:00:00 AM +0000,4,OTHER,,0,SHELTERING ARMS POOL
32497,POINT (-73.99519363533781 40.71842637072983),0,,2,1024065,4,1003125,1,12/31/2013 12:00:00 AM +0000,12/31/2013 12:00:00 AM +0000,7,OTHER,,1003515,BEST WESTERN BOWERY HANBEE HOTEL
179248,POINT (-73.82768306170587 40.764939095263564),0,,1,1023688,3,4113172,4,12/11/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,126255,VERITAS ACADEMY HIGH SCHOOL
64887,POINT (-73.74605916029742 40.6982346102832),0,,1,1023689,3,4238003,4,12/11/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,265035,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS
67364,POINT (-73.9334802051929 40.74353551861121),416,X,1,1023690,3,4003442,4,12/11/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,49353706,4265,INTERNATIONAL HS
74557,POINT (-73.88752841736793 40.72899726908218),0,,2,1023691,3,4062864,4,12/11/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5158769,MASPETH HIGH SCHOOL
74182,POINT (-73.89347988885882 40.728575581825915),0,,2,1023704,13,4058611,4,12/11/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,65438,GERALDINE A FERRARO CAMPUS
115551,POINT (-73.88821403042814 40.71147424838831),0,,2,1023724,2,4089211,4,12/12/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,99187,MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL
75634,POINT (-73.90236087410695 40.75682541693085),0,N,1,1023725,1,4437071,4,12/12/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,40024001,29292,ACADEMY OF THE CITY CHARTER SCHOOL
61806,POINT (-73.75245849380329 40.60115739870356),0,,1,1023744,1,4463015,4,12/12/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,331546,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL
12198,POINT (-74.0909507162541 40.60259837256382),0,,1,1023844,1,5046419,5,12/18/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5059651,NAPLES STREET ELEMENTARY SCHOOL
138675,POINT (-74.08351427456607 40.64754777622951),0,,1,1023845,1,5000126,5,12/18/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5000184,PS 59
9000355,POINT (-73.88718453265989 40.834225921429535),0,,2,1023885,1,2010786,2,12/20/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,9222268,FAIRMONT NEIGHBORHOOD SCHOOL
266019,POINT (-73.90468026548615 40.83610784250457),0,,2,1023886,10,2009463,2,12/20/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2016893,SUCCESS ACADEMY CHARTER SCHOOL BRONX 2 (K - 4)
80377,POINT (-73.88270782865978 40.85514460898283),0,,2,1024066,3,2012887,2,12/31/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131015,BRONX ACADEMY FOR SOFTWARE ENGINEERING
173573,POINT (-73.91938248821785 40.812785983213004),0,,1,1024068,1,2000495,2,12/31/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2000934,BRILLA COLLEGE PREP CHARTER SCHOOL
69922,POINT (-73.92162994777675 40.80886296935252),0,,1,1024085,1,2101568,2,01/02/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2000611,NEW YORK CITY MONTESSORI CHARTER SCHOOL
193982,POINT (-73.8428611649536 40.85676765330944),0,N,2,1024086,10,2047109,2,01/02/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20017101,5130689,ICAHN CHARTER SCHOOL 3
72008,POINT (-73.91573682759604 40.840336360503),0,,1,1023904,1,2008098,2,12/23/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5130669,WALTON AVENUE SCHOOL
72008,POINT (-73.91581319826622 40.840253198318564),0,,1,1023905,1,2008098,2,12/23/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5130669,PS 311
277440,POINT (-73.9230686922839 40.822986483439216),0,,2,1023944,1,2002454,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2004588,PS 359
70368,POINT (-73.9121027835259 40.814961466763556),0,N,2,1023945,12,2004314,2,12/26/2013 12:00:00 AM +0000,01/13/2015 12:00:00 AM +0000,2,DOE,20034001,5131184,HOSTOS LINCOLN ACADEMY OF SCIENCE
9008571,POINT (-73.92591702324863 40.8137594363534),0,,1,1023964,10,2000957,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2001955,SUCCESS ACADEMY CHARTER SCHOOL BRONX 1
129971,POINT (-73.92093300282411 40.852899307589134),0,,2,1023965,1,2009253,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2016530,PS 274
87631,POINT (-73.86356668433824 40.85426182720513),0,,2,1023966,13,2048831,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2053899,DOMINIC CASTORE EDUCATIONAL CAMPUS
87631,POINT (-73.86364018779452 40.854277447390835),0,,2,1023967,1,2048831,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2053899,YOUNG VOICES ACADEMY OF THE BRONX
178233,POINT (-73.83913652635695 40.840072171185234),0,,2,1023984,3,2074045,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131072,BRONX RIVER HIGH SCHOOL
87214,POINT (-73.83912991768894 40.840018428137775),0,,2,1023985,3,2074045,2,12/26/2013 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131072,SCHUYLERVILLE PREPARATORY HIGH SCHOOL
23458,POINT (-74.00373665810066 40.70661834844583),2038,X,1,5872,4,1085798,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,3,DoITT,13063002,1000928,SOUTH ST SEAPORT M
85822,POINT (-73.86944691008406 40.83786627158886),0,,2,5202,2,2028456,2,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,5,DoITT,,2099931,ST ANTHONY HEAD START
79053,POINT (-73.88469979467234 40.85137255051093),0,,2,5196,2,2012816,2,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,5,DoITT,,2023005,TRABAJAMOS COMMUNITY HEAD START CROTONA AV
166118,POINT (-73.949332073695 40.78919457908455),0,,2,17275,2,1051816,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,5,DoITT,,1040793,CHILDRENS AID SOCIETY EAST HARLEM CENTER
165343,POINT (-73.97781230153544 40.749438812190014),0,,2,2758,4,1019161,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,7,FDNY,,1021515,COURT HOTEL
91407,POINT (-73.82170487839157 40.757704950324566),0,,1,11195,2,4117087,4,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,5,DoITT,,129205,AGAPE NURSERY SCHOOL
69108,POINT (-73.93937020775948 40.81080710785808),0,,1,14926,1,1053853,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,9,EMS,,1043647,GREATER CENTRAL BAPTIST CHURCH
37302,POINT (-73.97373129844772 40.78310728952592),0,,2,2633,4,1031135,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,7,NYPD,,1027751,EXCELSIOR HOTL
157019,POINT (-73.74137025376928 40.676665417504104),0,,1,5543,2,4279389,4,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,5,DoITT,,310046,"CARE & LOVE CENTER, INC."
23333,POINT (-74.00389441668797 40.706366766931104),2038,X,1,18584,4,1082004,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,13,DCP,13063009,1000925,AA LOW BUILDING
23338,POINT (-74.00747731908302 40.70958407915833),0,,1,4855,2,1001197,1,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,5,DoITT,,1001014,DOWNTOWN LITTLE SCHOOL
23333,POINT (-74.0041446646265 40.7062324897408),2038,,1,1008826,9,0,1,10/18/2011 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,4,OTHER,,0,IMAGINATION PLAYGROUND JOHN ST
298904,POINT (-73.89152050983682 40.539768674489174),0,,,6829,11,0,,05/14/2009 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,6,NOAA,,0,ROCKAWAY SHOAL BUOY 2
298963,POINT (-73.85624062493405 40.815038345470875),0,,2,1011369,3,2020580,2,03/12/2012 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,2,DOE,,5131174,WOMENS ACADEMY OF EXCELLENCE HIGH SCHOOL
298963,POINT (-73.85621230831049 40.8149716397022),0,,2,1011370,2,2020580,2,03/12/2012 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,2,DOE,,5131174,ARCHIMEDES ACADEMY FOR MATH SCIENCE AND TECHNOLOGY APPLICATIONS
298963,POINT (-73.85618637923953 40.81489772882023),0,,2,1011371,2,2020580,2,03/12/2012 12:00:00 AM +0000,07/14/2016 12:00:00 AM +0000,2,DOE,,5131174,THE BRONX MATHEMATICS PREPARATORY SCHOOL
37752,POINT (-73.94902651124669 40.774358543983546),0,,1,13013,2,1050459,1,05/14/2009 12:00:00 AM +0000,07/13/2016 12:00:00 AM +0000,5,DoITT,,1039363,WEE CARE CHILD CARE
294569,POINT (-73.98230670782715 40.73950349679819),0,,1,1028132,4,1082137,1,07/13/2016 12:00:00 AM +0000,07/13/2016 12:00:00 AM +0000,7,OTHER,,1021830,THE MARCEL AT GRAMERCY HOTEL
76989,POINT (-73.89759686922436 40.77677122347082),0,,2,1028133,2,4015235,4,07/13/2016 12:00:00 AM +0000,07/13/2016 12:00:00 AM +0000,7,OTHER,,18634,TRIUMVIRATE ENVIRONMENTAL
298886,POINT (-73.84121751856851 40.740671324347595),453,X,1,1006175,10,4458852,4,07/08/2011 12:00:00 AM +0000,07/13/2016 12:00:00 AM +0000,4,OTHER,41323509,9202911,FMCP EDERLE TE COMFORT STATION
